locus	log2FoldChange	padj	symbol	description
AT4G15990	1.89028942240234	0.00133990008284287		hypothetical protein
AT4G16000	1.02018521949333	0.0501677554254609		hypothetical protein
AT4G16008	0.678929551918891	0.412147457577409		hypothetical protein
AT4G16015	-0.763877624531645	0.963265945323509		Cysteine/Histidine-rich C1 domain family protein
AT4G16024	-0.763885747128605	0.963265945323509		hypothetical protein
AT4G16030				Ribosomal protein L19e family protein
AT4G16040				transmembrane protein
AT4G16045	0.0	1.0		TRAF-like superfamily protein
AT4G16050	-1.03064581935571	0.849303297067222		Aminotransferase-like%2C plant mobile domain family protein
AT4G16060	-0.61653662555595	0.000540951476077844		hypothetical protein
AT4G16070	0.226272972919198	0.17549961591106		lipase class 3 family protein
AT4G16080	0.0	1.0		hypothetical protein (DUF295)
AT4G16090				hypothetical protein
AT4G16095				RNI-like superfamily protein
AT4G16100	0.464995124687545	0.0307499640809344		heat shock protein%2C putative (DUF789)
AT4G16105				
AT4G16110	0.242756161939312	0.276726053836501	RR2	response regulator 2
AT4G16120	-0.078811792593887	0.930168917571228	COBL7	COBRA-like protein-7 precursor
AT4G16130	0.0406239505779772	0.900275586262556	ARA1	arabinose kinase
AT4G16140	-0.0106922667838843	1.0		proline-rich family protein
AT4G16141	0.667572579482035	0.00428844274926882		GATA type zinc finger transcription factor family protein
AT4G16143	-0.000408239209512673	1.0	IMPA-2	importin alpha isoform 2
AT4G16144	-0.0609934286881149	0.837762461630057	AMSH3	associated molecule with the SH3 domain of STAM 3
AT4G16146	-0.635207738168859	0.109952587792097		cAMP-regulated phosphoprotein 19-related protein
AT4G16150	0.0650120371913463	0.809554665066723		calmodulin-binding transcription activator 5
AT4G16155	-0.291350067337482	0.208495837160408		dihydrolipoamide dehydrogenase
AT4G16160	-0.0274769534045306	1.0	ATOEP16-2	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein
AT4G16162	-0.128805842665394	0.963265945323509		Leucine-rich repeat (LRR) family protein
AT4G16165				Carbohydrate-binding X8 domain superfamily protein
AT4G16180	0.0463893668230538	0.852689611034862		transmembrane protein
AT4G16190	0.368055977092317	0.0592085418558266		Papain family cysteine protease
AT4G16195				Plant self-incompatibility protein S1 family
AT4G16200	-1.28510870391009	0.861958508870346		SWAP (Suppressor-of-White-APricot)/surp domain-containing protein
AT4G16210	0.0825903305962695	0.792946312851304	ECHIA	enoyl-CoA hydratase/isomerase A
AT4G16215	0.0	1.0		hypothetical protein
AT4G16220	-1.04473451684148	0.802300816944487		GDSL-like Lipase/Acylhydrolase superfamily protein
AT4G16230	2.65345764057279	0.35531544430986		GDSL-like Lipase/Acylhydrolase superfamily protein
AT4G16233	0.0	1.0		GDSL-like lipase/acylhydrolase superfamily protein
AT4G16235				
AT4G16240	0.766842379504554	0.233338638667922		hypothetical protein
AT4G16250	-0.0480352176303382	0.882320390230423	PHYD	phytochrome D
AT4G16260	0.156749339941997	0.841139841527307		Glycosyl hydrolase superfamily protein
AT4G16265	0.0735088473961015	0.901966147519	NRPB9B	RNA polymerases M/15 Kd subunit
AT4G16270	0.565097076286388	0.516771153000679		peroxidase superfamily protein
AT4G16280	0.333545183268221	0.0344036665664552	FCA	flowering time control protein FCA
AT4G16295			SPH1	S-protein homologue 1
AT4G16310	-0.377122518071909	0.00662553291770838	LDL3	LSD1-like 3
AT4G16330	0.0576843090777172	0.891232403861441		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT4G16340	-0.22739488263251	0.0616951959687394	SPK1	guanyl-nucleotide exchange factors%3BGTPase binding%3BGTP binding protein
AT4G16350	0.440266569304364	0.301032760182667	CBL6	calcineurin B-like protein 6
AT4G16355	-0.716741659853247	0.781071696240818		other_RNA
AT4G16360	-0.127259609613528	0.493947514603042		SNF1-related protein kinase regulatory subunit beta-2
AT4G16370	-0.140611578944752	0.865181614676887	OPT3	oligopeptide transporter
AT4G16380	0.414924472852301	0.19735706184722		Heavy metal transport/detoxification superfamily protein
AT4G16390	-0.159662325620145	0.706202998810966	SVR7	pentatricopeptide (PPR) repeat-containing protein
AT4G16400	0.582375578387512	0.497959346901395		transmembrane protein
AT4G16410				transmembrane protein
AT4G16420	0.259025960754125	0.119551226100678	ADA2B	ADA2 2B
AT4G16430	0.259797965948008	0.0861902856953915		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT4G16440	-0.115945106269332	0.586918025517361	NAR1	ferredoxin hydrogenase
AT4G16442	-0.272077483491764	0.226163269912998		Uncharacterized protein family (UPF0497)
AT4G16444	-0.234194435732203	0.181917294439542		tail-anchored protein insertion receptor WRB-like protein
AT4G16447	0.273339466003586	0.54643015652057		hypothetical protein
AT4G16450	0.209155653515912	0.162021882682836		NADH-ubiquinone oxidoreductase
AT4G16451				hypothetical protein
AT4G16460	0.149575047139439	0.98371175309881		zinc finger CCCH domain protein
AT4G16465				
AT4G16470	0.214351827037334	0.614839793161391		Tetratricopeptide repeat (TPR)-like superfamily protein
AT4G16475				
AT4G16480	0.0269145511079785	0.963265945323509	INT4	inositol transporter 4
AT4G16490	0.27937838417447	0.170075740980848		ARM repeat superfamily protein
AT4G16500	-0.207392876635227	0.255406552661824		Cystatin/monellin superfamily protein
AT4G16510	0.0299821080588243	0.960541124263701		YbaK/aminoacyl-tRNA synthetase-associated domain-containing protein
AT4G16515	1.15964224964518	0.945968559372439	RGF6	root meristem growth factor
AT4G16520	0.510801494630355	2.30738101718769e-06	ATG8F	Ubiquitin-like superfamily protein
AT4G16530				hypothetical protein
AT4G16535				leukocyte receptor cluster-like protein
AT4G16540	-0.740154413732155	0.303033922585134		Heat shock protein HSP20/alpha crystallin family
AT4G16545	0.0	1.0		heat shock protein HSP20/alpha crystallin family protein
AT4G16550				HSP20-like chaperone
AT4G16555				HSP20-like chaperone
AT4G16560				HSP20-like chaperone
AT4G16563	-0.140979931487582	0.881955204688713		Eukaryotic aspartyl protease family protein
AT4G16566	-0.117794283288593	0.671959692914994	HINT4	histidine triad nucleotide-binding 4
AT4G16570	-0.731689432579254	0.000105588562336266	PRMT7	protein arginine methyltransferase 7
AT4G16580	-0.270624150300287	0.0879524646428784		Protein phosphatase 2C family protein
AT4G16590			CSLA01	cellulose synthase-like A01
AT4G16600	-0.630260700872417	0.416613698598136	PGSIP8	Nucleotide-diphospho-sugar transferases superfamily protein
AT4G16610	0.218607541103622	0.945968559372439		C2H2-like zinc finger protein
AT4G16620	0.675450787561586	0.54079574347155	UMAMIT8	nodulin MtN21 /EamA-like transporter family protein
AT4G16630	0.387152539068757	0.0262234809720573		DEA(D/H)-box RNA helicase family protein
AT4G16640	1.80789385589172	0.13111742247676		Matrixin family protein
AT4G16650	0.0104345970791679	0.987586948673623		O-fucosyltransferase family protein
AT4G16660	0.0314243725328507	0.945968559372439		heat shock protein 70 (Hsp 70) family protein
AT4G16670	0.786973413569992	0.0392476029795314		auxin canalization protein (DUF828)
AT4G16680	0.442504582144723	0.244360638672583		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT4G16690	0.359186574012747	0.618595001806041	MES16	methyl esterase 16
AT4G16695	0.323674528053348	0.159937214326577		transmembrane protein
AT4G16700	0.166617829009206	0.822339524396412	PSD1	phosphatidylserine decarboxylase 1
AT4G16710	-0.173775508182419	0.453590228745987		glycosyltransferase family protein 28
AT4G16720	0.327252248822435	0.108359579933992		Ribosomal protein L23/L15e family protein
AT4G16730	1.78239874044235	0.868902106092419	TPS02	terpene synthase 02
AT4G16740	-4.58008210553475	0.00438068801097929	TPS03	terpene synthase 03
AT4G16745	-0.204675068101232	0.48630137430013		Exostosin family protein
AT4G16748				other_RNA
AT4G16750	0.581830330670416	0.159405172123988		Integrase-type DNA-binding superfamily protein
AT4G16760	-0.116301945665982	0.423592302126723	ACX1	acyl-CoA oxidase 1
AT4G16765	-0.103776049681652	0.61371964005299		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT4G16770	-0.465497986508481	0.0198209681263937		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT4G16780	-0.126695438422954	0.756190536887487	HB-2	homeobox protein 2
AT4G16790	0.682864369580833	0.00842582431406447		hydroxyproline-rich glycoprotein family protein
AT4G16800	-0.276459249181744	0.181326653657883		ATP-dependent caseinolytic (Clp) protease/crotonase family protein
AT4G16807	-0.240640262433723	0.807140394474941		ATP-dependent caseinolytic protease/crotonase family protein
AT4G16810	1.15965159108519	0.945968559372439		VEFS-Box of polycomb protein
AT4G16820	-1.91444970268636	0.0747840984896187	PLA-I%7Bbeta]2	alpha/beta-Hydrolases superfamily protein
AT4G16830	0.204815840174065	0.172814018448178		Hyaluronan / mRNA binding family
AT4G16835	-0.259831387613966	0.522992909926909		Tetratricopeptide repeat (TPR)-like superfamily protein
AT4G16840	-0.135183560918867	0.712875842367139		transmembrane protein
AT4G16845	-0.0127472328406001	0.99012607378672	VRN2	VEFS-Box of polycomb protein
AT4G16850	-0.209250736400087	0.368718575989146		transmembrane protein
AT4G16855	0.196620173872343	0.977525366731407		hypothetical protein
AT4G16857	-0.557553604662591	0.0661859003756235		disease resistance protein (TIR-NBS-LRR class) family protein
AT4G16860	-0.673137811285811	4.39286990602372e-06	RPP4	Disease resistance protein (TIR-NBS-LRR class) family
AT4G16880	-0.394345075556016	0.185254312838111		Leucine-rich repeat (LRR) family protein
AT4G16890	-0.516059420045058	2.88267008770018e-05	SNC1	TIR-NBS-LRR class disease resistance protein
AT4G16892	-0.150268064739514	0.864366133975519		other_RNA
AT4G16900	-0.156618478454036	0.287454520314577		Disease resistance protein (TIR-NBS-LRR class) family
AT4G16915	0.0	1.0		hypothetical protein
AT4G16920	-0.471051940879165	0.327577714192271		Disease resistance protein (TIR-NBS-LRR class) family
AT4G16930				Toll-Interleukin-Resistance (TIR) domain-containing protein
AT4G16940	-0.742240932111612	0.12824802248005		Disease resistance protein (TIR-NBS-LRR class) family
AT4G16950	-0.372197255389739	0.000703570888218112	RPP5	Disease resistance protein (TIR-NBS-LRR class) family
AT4G16955				hypothetical protein
AT4G16957	0.0478810012320105	0.961930020484797		SUPPRESSOR OF%2C CONSTITUTIVE protein
AT4G16960	-0.593845071705218	0.0218583547530212		disease resistance protein (TIR-NBS-LRR class)
AT4G16970	-0.104885155532081	0.864124628193044		Protein kinase superfamily protein
AT4G16980	-1.22387443452349	0.848808518845126		arabinogalactan-protein family
AT4G16983				hypothetical protein
AT4G16990	-0.206093552196516	0.309724888070492	RLM3	disease resistance protein (TIR-NBS class)
AT4G17000	0.137977339142413	0.930168917571228		neurofilament heavy protein
AT4G17010	0.263674240765635	0.308628189233808		transcription factor IIIB
AT4G17020	-0.338065324184244	0.17063258193589		transcription factor-like protein
AT4G17030	1.1586994691843	0.00489196654138328	EXLB1	expansin-like B1
AT4G17040	-0.27995555079238	0.115726545624258	CLPR4	CLP protease R subunit 4
AT4G17050	-0.150681643318004	0.369036381052193	UGLYAH	ureidoglycine aminohydrolase
AT4G17060	0.121686519698145	0.662872248458109	FIP2	FRIGIDA interacting protein 2
AT4G17070	0.53687593394352	0.0131633954786468		peptidyl-prolyl cis-trans isomerase
AT4G17080	0.718436590590094	1.57472231776291e-07		Histone H3 K4-specific methyltransferase SET7/9 family protein
AT4G17085	0.412119717351921	0.0717014678144389		Putative membrane lipoprotein
AT4G17090	-0.780007422229223	0.000773054296804208	CT-BMY	chloroplast beta-amylase
AT4G17098	-0.643266020705068	0.828554766341753		Natural antisense transcript overlaps with AT4G17100
AT4G17100	0.641150555952968	0.0197566550597989		poly(U)-specific endoribonuclease-B protein
AT4G17140	-0.392788893488698	0.0131795047152944		pleckstrin homology (PH) domain-containing protein
AT4G17150	-0.156733507447077	0.3517313122281		alpha/beta-Hydrolases superfamily protein
AT4G17160	-1.26233950522197	0.828680937128892	RABB1a	RAB GTPase homolog B1A
AT4G17170	0.152890131868195	0.458431477374267	RABB1C	RAB GTPase homolog B1C
AT4G17180	0.0583044699639315	0.951240955097032		O-Glycosyl hydrolases family 17 protein
AT4G17190	-0.528214472662088	0.0149091318432779	FPS2	farnesyl diphosphate synthase 2
AT4G17200	-0.763885747128605	0.963265945323509		F-box and associated interaction domains-containing protein
AT4G17210	0.80126015661524	0.916996958960043		weak chloroplast movement under blue light protein (DUF827)
AT4G17215	0.59118792349084	0.158834109404843		Pollen Ole e 1 allergen and extensin family protein
AT4G17220	0.758164394407813	0.00623211032735369	MAP70-5	microtubule-associated proteins 70-5
AT4G17230	-1.37272629801411	4.39986099332983e-18	SCL13	SCARECROW-like 13
AT4G17240	0.16437268582689	0.581468942790944		structural maintenance of chromosomes protein
AT4G17243	0.385060293280698	0.814971594949477		hypothetical protein
AT4G17245				RING/U-box superfamily protein
AT4G17250	-1.0171413868775	1.98540037732582e-16		transmembrane protein
AT4G17260	0.10120620513676	0.796992747736917		Lactate/malate dehydrogenase family protein
AT4G17270	-0.0943847878994076	0.637322728988088		Mo25 family protein
AT4G17280	-0.0616376271449771	0.963265945323509		Auxin-responsive family protein
AT4G17300	-0.00209910098665266	1.0	NS1	Class II aminoacyl-tRNA and biotin synthetases superfamily protein
AT4G17310	0.17404783994689	0.554830754210566		hypothetical protein
AT4G17330	-0.0436617641130128	0.875257915188945	G2484-1	G2484-1 protein
AT4G17340	-0.181935737857214	0.881047211744608	TIP2%3B2	tonoplast intrinsic protein 2%3B2
AT4G17350	0.177605080293969	0.695075656750748		auxin canalization protein (DUF828)
AT4G17360	-0.64428608519731	0.0208288637575432		Formyl transferase
AT4G17370	0.280693188587973	0.172171770794546		Oxidoreductase family protein
AT4G17380	-0.585011385193776	0.643392878612894	MSH4	MUTS-like protein 4
AT4G17390	0.29521524526149	0.15852459991958		Ribosomal protein L23/L15e family protein
AT4G17410	-0.26769557853107	0.102643050412116		DWNN domain%2C a CCHC-type zinc finger
AT4G17420	-0.541314860615839	0.000913571537386093		Tryptophan RNA-binding attenuator protein-like protein
AT4G17430	-0.337282151851719	0.385420374264868		O-fucosyltransferase family protein
AT4G17440	-0.0893873983748073	0.881992789856113		chromogranin (DUF1639)
AT4G17460	-0.43016240497774	0.0517858602114493	HAT1	Homeobox-leucine zipper protein 4 (HB-4) / HD-ZIP protein
AT4G17470	-0.907858981950205	0.0965500969182922		alpha/beta-Hydrolases superfamily protein
AT4G17480	-0.964643018272549	0.204518867848318		alpha/beta-Hydrolases superfamily protein
AT4G17483	-0.469313147714854	0.33375935611208		alpha/beta-Hydrolases superfamily protein
AT4G17486	0.088399142446838	0.589312235512096		PPPDE putative thiol peptidase family protein
AT4G17490	-1.13463058463467	3.8567449302195e-14	ERF6	ethylene responsive element binding factor 6
AT4G17500	-0.473362748808882	0.0120282021547481	ERF-1	ethylene responsive element binding factor 1
AT4G17505	0.0	1.0		carboxyl-terminal proteinase-like protein (DUF239)
AT4G17510	-0.0625601427043903	0.784515714834363	UCH3	ubiquitin C-terminal hydrolase 3
AT4G17520	0.429007347247192	0.0785505271873043		Hyaluronan / mRNA binding family
AT4G17530	-0.179624010990527	0.25687158068207	RAB1C	RAB GTPase homolog 1C
AT4G17540	0.267587245677813	0.259378412728456		dynamin
AT4G17550	-0.416059628493252	0.0471376710193653	G3Pp4	Major facilitator superfamily protein
AT4G17560	-0.312643029397539	0.187685189870735		Ribosomal protein L19 family protein
AT4G17565	-3.94137343567334	0.134865347263668		F-box protein (DUF295)
AT4G17570	-0.168531266854984	0.205922941532766	GATA26	GATA transcription factor 26
AT4G17580				Bax inhibitor-1 family protein
AT4G17585				aluminum activated malate transporter family protein
AT4G17590				NOL1/NOP2/sun family protein
AT4G17600	-0.249186127845497	0.374970010300753	LIL3:1	Chlorophyll A-B binding family protein
AT4G17610	-0.055864746416066	0.956164222419442		tRNA/rRNA methyltransferase (SpoU) family protein
AT4G17612				
AT4G17615	-2.53050486388034	7.49402713840314e-14	CBL1	calcineurin B-like protein 1
AT4G17616	-0.327029503793712	0.178144399346993		Pentatricopeptide repeat (PPR) superfamily protein
AT4G17620	0.015816800240658	0.963265945323509		glycine-rich protein
AT4G17640	-0.041476009982693	0.846083407286021	CKB2	casein kinase II beta chain 2
AT4G17650	-0.255899457458763	0.209583220083421		Polyketide cyclase / dehydrase and lipid transport protein
AT4G17660	-2.37558375456424	0.059198865087532		Protein kinase superfamily protein
AT4G17670	-0.194913602231176	0.905231928645244		senescence-associated family protein (DUF581)
AT4G17680	0.459294486238081	0.257995938728302		SBP (S-ribonuclease binding protein) family protein
AT4G17690				Peroxidase superfamily protein
AT4G17695	0.552885496580842	0.111727376120928	KAN3	Homeodomain-like superfamily protein
AT4G17700				hypothetical protein
AT4G17710	-0.763875259060588	0.961878368978473	HDG4	homeodomain GLABROUS 4
AT4G17713				Putative membrane lipoprotein
AT4G17718				Defensin-like (DEFL) family protein
AT4G17720	-0.132365763761851	0.345006149443618		RNA-binding (RRM/RBD/RNP motifs) family protein
AT4G17730	-0.37882799831431	0.0643831621249348	SYP23	syntaxin of plants 23
AT4G17740	-0.384057086832129	0.0136219372697564		Peptidase S41 family protein
AT4G17750	0.511318394437213	0.0091692885478878	HSF1	heat shock factor 1
AT4G17760	0.353972511929641	0.757848818077956		PCNA domain-containing protein
AT4G17765				
AT4G17770	-0.197318969315557	0.570028501982959	TPS5	trehalose phosphatase/synthase 5
AT4G17780	-0.954507888434983	0.736610404638521		F-box and associated interaction domains-containing protein
AT4G17785	-0.0479298974151615	0.999219780687492	MYB39	myb domain protein 39
AT4G17788	-2.14677513603264	0.775173891700061	MIR160B	
AT4G17790	-0.430325295136984	0.235339399174347		SNARE associated Golgi protein family
AT4G17800	0.691509480425719	0.0339785051165242		Putative AT-hook DNA-binding family protein
AT4G17810	-0.118980034818016	0.760287955014214		C2H2 and C2HC zinc fingers superfamily protein
AT4G17830	0.119638728080695	0.60869576932154		Peptidase M20/M25/M40 family protein
AT4G17840	-0.0732491795440592	0.738087985404591		CAAX protease self-immunity protein
AT4G17850				hypothetical protein
AT4G17860	-0.540776977458944	0.761217311975185		carboxyl-terminal proteinase-like protein%2C putative (DUF239)
AT4G17870	0.71326314357487	0.00553033570884851	PYR1	Polyketide cyclase/dehydrase and lipid transport superfamily protein
AT4G17880	0.39210242426945	0.041879386813218	MYC4	Basic helix-loop-helix (bHLH) DNA-binding family protein
AT4G17890	-0.490066997177234	0.0200677723041103	AGD8	ARF-GAP domain 8
AT4G17895	-0.251255471116321	0.313640427783285	UBP20	ubiquitin-specific protease 20
AT4G17900	-0.205870245043896	0.375391533596876		PLATZ transcription factor family protein
AT4G17905	-0.252460994213596	0.883286019409674	ATL4H	RING/U-box superfamily protein
AT4G17910	-0.401694983407674	0.19723686610644		transferases%2C transferring acyl groups
AT4G17920	1.92909532756603	0.255964065847688		RING/U-box superfamily protein
AT4G17940	0.296172406071593	0.11847647413229		Tetratricopeptide repeat (TPR)-like superfamily protein
AT4G17950	-0.0568348719227288	0.903629019484687		AT hook motif DNA-binding family protein
AT4G17960	-0.0791828566917355	0.911703808760061		phospholipid hydroperoxide glutathione peroxidase
AT4G17970	-0.309342207841579	0.724822579871931	ALMT12	aluminum-activated%2C malate transporter 12
AT4G17975				
AT4G17980	0.0	1.0	NAC071	NAC domain containing protein 71
AT4G17990	0.0	1.0		hypothetical protein
AT4G18010	-0.554386726280634	0.00497463424548463	IP5PII	myo-inositol polyphosphate 5-phosphatase 2
AT4G18020	0.231622440237475	0.321107130813622	APRR2	CheY-like two-component responsive regulator family protein
AT4G18030	-0.631436925072975	0.00251487472430844		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
AT4G18040	-0.011717302288965	1.0	EIF4E	eukaryotic translation initiation factor 4E
AT4G18050	-0.141807737807128	0.963265945323509	ABCB9	P-glycoprotein 9
AT4G18060	-0.285469441129352	0.0156456212119768		SH3 domain-containing protein
AT4G18070	-0.796005946245029	1.46849161052128e-17		suppressor
AT4G18080	-3.21747007839241	0.358732986308523		transmembrane protein
AT4G18090	-4.17918266468642	0.177283791894955		hypothetical protein
AT4G18100	0.310579907670825	0.142302292391841		Ribosomal protein L32e
AT4G18110				RING/U-box superfamily protein
AT4G18130	-0.308477993544688	0.0644150235454216	PHYE	phytochrome E
AT4G18140	-0.222934800672283	0.637417580365987	SSP4b	SCP1-like small phosphatase 4b
AT4G18150	-0.72458731364214	0.828554766341753		Serine/Threonine-kinase%2C putative (DUF1296)
AT4G18160	0.183181404331159	0.281387093502968	KCO6	Ca2+ activated outward rectifying K+ channel 6
AT4G18170	-0.756196574750097	0.00184190445694076	WRKY28	WRKY DNA-binding protein 28
AT4G18180	2.15583344187036	0.839497367058981		Pectin lyase-like superfamily protein
AT4G18190	-0.240865456342492	0.945968559372439	PUP6	purine permease 6
AT4G18195	-1.71481379753056	6.28781655629947e-11	PUP8	purine permease 8
AT4G18197	-1.72659072900599	1.15705415411821e-15	PUP7	purine permease 7
AT4G18203				hypothetical protein
AT4G18205	-1.57868601580857	3.68339530182974e-14		Nucleotide-sugar transporter family protein
AT4G18210	-0.477253927588907	0.0164731477362728	PUP10	purine permease 10
AT4G18215	1.78443611645881	0.892265526801983		hypothetical protein
AT4G18220				Drug/metabolite transporter superfamily protein
AT4G18230	-0.322998326807669	0.165924449181228		UDP-N-acetylglucosamine transferase subunit ALG14-like protein
AT4G18240	-0.385910147935734	0.0752986223269465	SS4	starch synthase 4
AT4G18250	-1.49279174678598	1.61366524546823e-09		receptor Serine/Threonine kinase-like protein
AT4G18253	-0.4266969664836	0.330880669119462		receptor Serine/Threonine kinase-like protein
AT4G18255				
AT4G18260	0.0312909379447072	1.0		Cytochrome b561/ferric reductase transmembrane protein family
AT4G18270	-1.2855725673518	1.12113020896097e-07	TRANS11	translocase 11
AT4G18280	-0.512158908502881	0.14167671730757		glycine-rich cell wall protein-like protein
AT4G18290	0.798290815107506	0.226417245884224	KAT2	potassium channel KAT1-like protein
AT4G18300	0.302271087410325	0.0790612321525585		Trimeric LpxA-like enzyme
AT4G18310				hypothetical protein
AT4G18320				hypothetical protein
AT4G18330	1.64168454534012	0.645894878227955		Translation elongation factor EF1A/initiation factor IF2gamma family protein
AT4G18335	0.0	1.0		hypothetical protein
AT4G18340	0.208932341060948	0.562608458579978		Glycosyl hydrolase superfamily protein
AT4G18350	-0.209893678741487	0.963265945323509	NCED2	nine-cis-epoxycarotenoid dioxygenase 2
AT4G18360	0.614923396371804	0.157533432848219	GOX3	Aldolase-type TIM barrel family protein
AT4G18370	-0.340497604711839	0.179939813614218	DEG5	DEGP protease 5
AT4G18372	-0.363654744630968	0.322782209343214		Small nuclear ribonucleoprotein family protein
AT4G18375	-0.781474233506501	0.0119852031843366		RNA-binding KH domain-containing protein
AT4G18380	0.855858365212309	8.43331574929837e-06		F-box family protein
AT4G18390	-0.402037673148471	0.0679490271129199	TCP2	TEOSINTE BRANCHED 1%2C cycloidea and PCF transcription factor 2
AT4G18395				hypothetical protein
AT4G18400	-0.188602687116861	0.62368832831947		hypothetical protein
AT4G18422	-0.282196349677715	0.699605103517763		transmembrane protein
AT4G18425	2.09869863950696	0.0340691516137866		transmembrane protein%2C putative (DUF679)
AT4G18430	0.168781860207013	0.85357940704074	RABA1e	RAB GTPase homolog A1E
AT4G18440	-1.32603391228938	0.00012251454260419		L-Aspartase-like family protein
AT4G18450	1.15968566853388	0.911586622599726		Integrase-type DNA-binding superfamily protein
AT4G18460	-0.109393701331252	0.886631933936028		D-Tyr-tRNA(Tyr) deacylase family protein
AT4G18465	0.0656731649490244	0.827606276253121		RNA helicase family protein
AT4G18470	-0.677443888367619	0.258601634619381	SNI1	negative regulator of systemic acquired resistance (SNI1)
AT4G18480	-0.260516745370461	0.321368140465868	CHLI1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT4G18490	0.311140880844209	0.398770751481104		hypothetical protein
AT4G18500	1.15967107448834	0.928480902254935		hypothetical protein
AT4G18501	0.196205261103404	0.973763818093527		hypothetical protein
AT4G18510	1.59177402497608	9.23144307966921e-08	CLE2	CLAVATA3/ESR-related 2
AT4G18520	-0.421132801494961	0.0686743668879582		Pentatricopeptide repeat (PPR) superfamily protein
AT4G18530	-0.780793258549961	0.00173861416146332		lysine ketoglutarate reductase trans-splicing-like protein%2C putative (DUF707)
AT4G18540	-1.32750634193954	0.751904242514262		transmembrane protein
AT4G18550	0.752887040792979	0.140253989652839	DSEL	alpha/beta-Hydrolases superfamily protein
AT4G18570	-0.281290234035848	0.0978803027760121		Tetratricopeptide repeat (TPR)-like superfamily protein
AT4G18580	0.141840959409951	0.602772473154525		hypothetical protein
AT4G18590	-1.05664841441578	0.0188861083318698		Nucleic acid-binding%2C OB-fold-like protein
AT4G18593	0.135917794765833	0.614586128919033		dual specificity protein phosphatase-like protein
AT4G18596	-0.160573446196947	0.997657773068156		Pollen Ole e 1 allergen and extensin family protein
AT4G18600	-0.497418496201949	0.0160841549301295	WAVE5	SCAR family protein
AT4G18610	1.40926634232148	0.00560620594814335	LSH9	LIGHT-DEPENDENT SHORT HYPOCOTYLS-like protein (DUF640)
AT4G18620	-1.71230504900926	0.902002054166565	PYL13	PYR1-like 13
AT4G18630	-0.617988371308586	0.419554488638195		hypothetical protein (DUF688)
AT4G18640	-0.0105449746841621	1.0	MRH1	Leucine-rich repeat protein kinase family protein
AT4G18650	-0.546818956765957	0.8019635468101		transcription factor-like protein
AT4G18660	-0.763876094077956	0.963265945323509		delay of germination protein
AT4G18670	-0.0700425204731126	0.88515019426544		Leucine-rich repeat (LRR) family protein
AT4G18680	2.6396635338759	0.499960190561564		delay of germination protein
AT4G18690	0.0	1.0		delay of germination protein
AT4G18692				hypothetical protein
AT4G18700	0.311007531265537	0.0393974785249323	CIPK12	CBL-interacting protein kinase 12
AT4G18710	-0.235441090239451	0.157919543597063	BIN2	Protein kinase superfamily protein
AT4G18720				Transcription factor IIS protein
AT4G18725				
AT4G18730	0.203004537847277	0.162312848921898	RPL16B	ribosomal protein L16B
AT4G18740	-0.225812737072365	0.403580524890314		Rho termination factor
AT4G18750	-0.642468504812567	0.204926386662444	DOT4	Pentatricopeptide repeat (PPR) superfamily protein
AT4G18760	-0.129912574926137	0.766733652011128	RLP51	receptor like protein 51
AT4G18770	-1.25885560520095	0.902002054166565	MYB98	myb domain protein 98
AT4G18780	0.295669903683389	0.732184130861614	IRX1	cellulose synthase family protein
AT4G18790	-1.70113688152933	0.786322865324484	NRAMP5	NRAMP metal ion transporter family protein
AT4G18800	0.00154757865862832	1.0	RABA1d	RAB GTPase homolog A1D
AT4G18810	0.0035679776629666	1.0		NAD(P)-binding Rossmann-fold superfamily protein
AT4G18815				
AT4G18820	-0.316650182090595	0.0531617198716914		AAA-type ATPase family protein
AT4G18823				Defensin-like (DEFL) family protein
AT4G18830			OFP5	ovate family protein 5
AT4G18840	-0.763260549396589	0.121748258633454		Pentatricopeptide repeat (PPR-like) superfamily protein
AT4G18860	0.0	1.0		hypothetical protein
AT4G18870	1.15968436209951	0.847916350364197		E2F/DP family winged-helix DNA-binding domain-containing protein
AT4G18880	-1.52327298060969	6.48175990561963e-09	HSF A4A	heat shock transcription factor A4A
AT4G18890	-0.135265073997582	0.767097299800762	BEH3	BES1/BZR1 homolog 3
AT4G18900	0.197873580492913	1.0		Transducin/WD40 repeat-like superfamily protein
AT4G18905	0.0388794238865904	0.945968559372439		Transducin/WD40 repeat-like superfamily protein
AT4G18910	0.434403779704674	0.047756227116376	NIP1%3B2	NOD26-like intrinsic protein 1%3B2
AT4G18920	0.514777479467167	0.939519049417615		histone acetyltransferase (DUF1264)
AT4G18930	0.0528307964850145	0.929409663713959		RNA ligase/cyclic nucleotide phosphodiesterase family protein
AT4G18940	0.421372795035598	0.469642480636902		RNA ligase/cyclic nucleotide phosphodiesterase family protein
